id,offer_page_code,offer_title,vacants,type,to_apply,organization_id,specific_requirements,knowledge,salary,responsabilities,specific_location,city_id,end_date,url,current_date,active
965,490703,"Practicante de Administración de Negocios Internacionales, Marketing, Comercio Exterior, Economía",1.0,PROFESIONAL,"Egresado de las carreras Universitaria y/o técnico superior con 3 años de estudios en Administración de Negocios Internacionales / Marketing / Comercio Exterior / Economía / Ingeniería Industrial/ Hotelería y Turismo, y/o afines",104,,"Procesador de textos: Nivel Básico
Hoja de cálculo: Nivel Básico
Programa de presentación: Nivel Básico
Otros: Herramientas de Inteligencia Comercial.",1332.5,"Apoyar y asistir a los representantes de las organizaciones de productores en las ruedas de negocio en los que participe el área.
Apoyar y asistir a los representantes de las organizaciones en los eventos realizados por el área
Apoyar en las actividades promocionales realizados por el área.
Apoyar en la redacción de los anexos utilizados por el área para el registro del desempeño de las organizaciones.
Apoyar en recopilar información de inteligencia comercial para los productos del Desarrollo Alternativo.
Apoyar en la traducción de las especificaciones técnicas de los productos de las organizaciones de productores beneficiarias.
Apoyar en el seguimiento posterior de los compromisos comerciales que se realicen en las ruedas de negocio.
Otras actividades que encomiende la Dirección de Promoción y Monitoreo.",Subdirección de Promoción,2,2025-05-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-devida-administracion-negocios-internacionales-marketing-comercio-exterior-mayo-2025-490703.html,2025-05-11 08:00:17,0
966,490663,Practicante de Derecho,1.0,PROFESIONAL,Egresado de la carrera profesional de Derecho,33,,"Derecho Laboral General (modalidades laborales, regímenes laborales) y conocimiento de ofimática.",1240.0,"Apoyar en el ingreso de los escritos judiciales a las mesas de partes virtuales del Poder judicial a nivel Nacional.
Apoyar en la elaboración de escritos judiciales y extrajudiciales para los diversos Juzgados y dependencias Públicas y Privadas.
Apoyar en la elaboración de escritos de extromisión en los Procesos judiciales contra EsSalud.
Apoyar a los abogados en el seguimiento de los Procesos judiciales.
Apoyar en el manejo, seguimiento y actualización del Drive interno de Procesos de la Procuraduría Pública.
Apoyar en otras actividades de la Procuraduría Pública.",Procuraduría Pública,2,2025-05-23,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-trabajo-mtpe-derecho-mayo-2025-490663.html,2025-05-11 08:00:17,0
967,490709,"Practicante de Ingeniería Civil, Arquitectura",2.0,PRE-PROFESIONAL,Estudiante Universitario del 9no. ciclo en adelante en las Carreras de Ing. Civil y/o Arquitectura,105,,"Autocad.
Ofimática básica (procesador de textos, hojas de cálculo, y programa de presentaciones).",1130.0,"Apoyar en la verificación de los expedientes y documentos administrativos que son remitidos por la Gerencia de Desarrollo Territorial e Infraestructura.
Apoyar con la actualización y mantenimiento de la base gráfica catastral de la subgerencia de desarrollo territorial.
Apoyar en clasificar, ordenar, y describir los documentos en custodia de la subgerencia de desarrollo territorial a fin de agilizar la búsqueda en el servicio.
Apoyar el servicio de búsqueda de documentos con la finalidad de atender la demanda de las consultas formuladas por los administrados.
Apoyar con la preparación, revisión, y armado de los expedientes para mantenerlos ordenados y poder atender los pedidos de los administrados.
Apoyar con el registro de las notificaciones y/o expedientes de sanciones administrativas, con el fin de que sean proporcionados a los órganos resolutivos para la emisión de la resolución correspondiente.
Apoyar en otras actividades asignadas por la jefatura inmediata.",Subgerencia de Desarrollo Territorial de la Gerencia de Desarrollo Territorial e Infraestructura - Municipalidad de Carhuaz,11,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-municipalidad-carhuaz-ingenieria-civil-arquitectura-mayo-2025-490709.html,2025-05-13 08:00:35,0
968,490730,Prácticas para Apoyo Administrativo - Subunidad de Publicidad Registral,1.0,PROFESIONAL,Egresado Universitario o técnico de la carrera de Administración de Empresas,5,,,1130.0,"Apoyo en distribuir, recibir y entregar las publicidades y otros documentos para el desarrollo de las actividades
Apoyo en los procedimientos administrativos
Apoyo en la proyección de documentación administrativa.
Apoyo en otras actividades designadas por el supervisor de prácticas.",Dirección: Av. Edgardo Rebagliati N°561 - Jesús María,2,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-administracion-empresas-mayo-2025-490730.html,2025-05-13 08:00:35,0
969,490711,"Practicante de Tecnologías ambientales,Electrónica industrial",1.0,PRE-PROFESIONAL,"Estudiante técnico superior de la carrera de Tecnologías ambientales,Electrónica industrial o afines",7,,"Conocimientos básicos en el funcionamiento de equipos ambientales.
Procesador de textos (Word, Open Office Write, etc.) a nivel básico
Hoja de cálculo (Excel, OpeCalc, etc.) a nivel básico.
Programa de presentaciones (Power Point, Prezi, etc.) a nivel básico.",1130.0,,"Sede Central de OEFA -Lima, Av. Faustino Sánchez Carrión 603-Jesus Maria",2,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-oefa-tecnologias-ambientales-electronica-industrial-mayo-2025-490711.html,2025-05-13 08:00:36,0
970,490733,Prácticas para Apoyo en Digitalización - Subunidad de Diario y mesa de Partes,4.0,PROFESIONAL,"Egresado Universitario o técnico de la carrera de Administración de Empresas, Secretariado, Archivo",5,,,1130.0,"Apoyar en las fases de preparación, escaneo, control de calidad y archivo temporal de la línea de digitalización de títulos en trámite para ser calificados por el área registral.
Apoyar en organizar la documentación derivada por las diferentes áreas.
Apoyo en elaborar proyectos de cualquier tipo de documento de mero trámite que se requiera
Apoyo en otras actividades designadas por el supervisor de prácticas.",Dirección: Av. Edgardo Rebagliati N°561 - Jesús María,2,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-administracion-empresas-secretariado-archivo-mayo-2025-490733.html,2025-05-13 08:00:36,0
971,490714,Practicante para la Oficina de Planificación y Desarrollo Institucional,1.0,PROFESIONAL,Egresado(a) Universitario(a) de las carreras de Arquitectura o Ingenieria Civil,106,,"AutocaD
S10 o similar Revit
Revit
Programa Post producción (Twinmotion y/o Lumion y/o Vray)
Costeo por metrados en Hojas de Cálculo
Conocimiento de normativa nacional de edificaciones e/o infraestructuras",1300.0,"Apoyar en la formulación y evaluación de inversiones en infraestructura.
Elaborar el diseño de nuevas infraestructura de la entidad.
Elaborar y dimensionar los metrados y costeo de infraestructuras.
Elaborar la georeferenciación de los espacios, ambientes y terrenos para dimensionar.
Otras actividades de apoyo asignadas por el supervisor de prácticas.",Sede Central del SENASA. Ubicado en la Av. La Molina N° 1915 - Distrito de La Molina - Provincia y Departamento de Lima.,2,2025-05-29,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-senasa-arquitectura-ingenieria-civil-mayo-2025-490714.html,2025-05-13 08:00:36,0
972,490715,Practicante para la Procuraduría Pública,1.0,PROFESIONAL,Egresado/a universitario/a de la carrera profesional de Derecho,13,,Ofimática nivel básico.,1506.67,"Apoyar en el registro de información de seguimiento de legajos civiles, administrativos y laborales.
Apoyar en el recojo y distribución de notificaciones judiciales.
Apoyar en las actividades de conservación de legajos civiles, administrativos y laborales.
Apoyar en la proyección de escritos judiciales y administrativos.
Otras que le asigne el Supervisor (a) de prácticas.",Región Lima,2,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sutran-derecho-mayo-2025-490715.html,2025-05-13 08:00:36,0
973,490732,Prácticas para Apoyo en Digitación - Subunidad de Diario y mesa de Partes,1.0,PROFESIONAL,"Egresado Universitario o técnico de la carrera de Administración de Empresas, Secretariado, Archivo",5,,,1130.0,"Apoyo en la recepción de documentos.
Apoyo en la digitación de documentos.
Apoyo en organizar la documentación derivada por las diferentes áreas.
Apoyo en elaborar proyectos de cualquier tipo de documento de mero trámite que se requiera.
Apoyo en otras actividades designadas por el supervisor de prácticas.",Dirección: Av. Edgardo Rebagliati N°561 - Jesús María,2,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-administracion-empresas-secretariado-archivo-mayo-2025-490732.html,2025-05-13 08:00:36,0
974,490774,Practicante de Riesgos,,PRE-PROFESIONAL,"Estudiante universitario desde el 8avo ciclo de la carrera de ingeniería industrial, ingeniería de sistemas o afines",107,"Pertenecer al tercio o quinto superior de la carrera (adjuntar captura o evidencia junto con CV).
Manejo de Office, a nivel intermedio
Manejo de Bases de Datos, a nivel básico.
Conocimiento en Evaluación de Riesgos, a nivel básico.
Conocimiento en Mapeo de Procesos, a nivel básico.
Conocimiento en Continuidad del negocio, a nivel básico
Conocimiento en Seguridad y Salud en el trabajo, a nivel básico.
Normas ISO27000 / ISO31000 / ISO22301, a nivel básico.
Conocimiento en COSO, a nivel básico.",,,,"Cercado De Lima, Lima, Perú",2,,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-bcrp-ingenieria-industrial-sistemas-mayo-2025-490774.html,2025-05-13 08:00:37,0
975,490734,Prácticas para Apoyo en Archivo - Subunidad de Archivo Registral,7.0,PROFESIONAL,"Egresado Universitario o técnico de la carrera de Administración de Empresas, Secretariado, Archivo, Historia",5,,,1130.0,"Apoyar en los servicios archivísticos a los usuarios internos
Apoyo en la verificación en sistemas y entregas de títulos a las secciones registrales
Apoyo en Organizar los títulos que integran el Archivo Registral por orden numérico para ser archivados y empastados de acuerdo a la normativa vigente.
Apoyo en ubicar los títulos y demás documentos que integren el Archivo Registral para ser proporcionados al personal de las diferentes áreas que lo soliciten.
Apoyo en otras actividades designadas por el supervisor de prácticas.",Dirección: Av. Edgardo Rebagliati N°561 - Jesús María,2,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-administracion-empresas-secretariado-archivo-historia-mayo-2025-490734.html,2025-05-13 08:00:37,0
976,490907,Practicante para la Unidad Registral - jaén,1.0,PROFESIONAL,Egresado Universitario de Derecho,5,,,1130.0,"Interiorizar conocimientos y experiencias que les permitan desenvolverse en el ámbito del ejercicio profesional como operadores de los servicios registrales.
Apoyar en la recepción de los títulos revisando el físico con lo que aparece en el sistema.
Aprender a analizar la legalidad de los títulos y documentos adjuntos durante el proceso de calificación registral.
Aprender a elaborar proyectos de asientos de inscripción, esquelas de observación, liquidación y tachas.
Apoyo en compaginar y foliar títulos precalificados.
Apoyar en campañas de difusión registral organizadas por la entidad.",Unidad Registral - Jaén,13,2025-05-22,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-derecho-mayo-2025-490907.html,2025-05-13 08:00:37,0
977,490731,Prácticas para Apoyo Administrativo - Subunidad de Servicios a Entidades Públicas,1.0,PROFESIONAL,"Egresado Universitario o técnico de la carrera de Administración de Empresas, Secretariado",5,,,1130.0,"Apoyo en brindar soporte a la secretaría de la Unidad Registral o Subunidad que corresponda, respecto a la Gestión Administrativa y Documentaria.
Apoyo en la gestión documentaria de la Unidad Registral o Subunidad correspondiente.
Apoyo en el despacho y organización de documentos.
Apoyo en otras actividades designadas por el supervisor de prácticas.",Dirección: Av. Edgardo Rebagliati N°561 - Jesús María,2,2025-05-26,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-administracion-empresas-secretariado-mayo-2025-490731.html,2025-05-13 08:00:37,0
978,490909,Practicante para la Oficina Registral de Chota - Archivo Registral,1.0,PROFESIONAL,"Egresado Universitario de Ingeniería informática, computación y sistemas",5,,,1130.0,"Inducción en el desdoblado, desengrapado, agrupamiento y cualquier otra acción que permita una adecuada digitalización de títulos en trámite.
Inducción en el ordenamiento, clasificación y conservación de títulos archivados.
Inducción en la foliación de títulos en trámite.
Inducción en el inventario de títulos archivados utilizando el sistema de inventario del archivo registral de la Zona Registral N° II.
Inducción en el proceso de digitalización de títulos en trámite.
Inducción en la actualización de las tablas de préstamos, tabla de lecturas de usuarios internos e inventario de los títulos archivados en el sistema informático de inventario.
Inducción en el rearmado de títulos en trámite.",Oficina Registral de Chota,13,2025-05-22,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-sunarp-ingenieria-informatica-computacion-sistemas-mayo-2025-490909.html,2025-05-13 08:00:37,0
979,490777,Practicante de Bases de Datos Macroeconómicos,,PRE-PROFESIONAL,"Estudiantes del 8avo ciclo hasta de las carreras de Computación, Estadística, Informática e Ingeniería de Sistemas o afines",107,"Pertenecer al tercio o quinto superior de la carrera (adjuntar captura o evidencia junto con CV)
Conocimiento intermedio en Python.
Conocimiento intermedio en Web Scraping
Conocimiento intermedio en manejo de Base de Datos.
Conocimiento Intermedio en manejo de archivos planos.",,,,"Cercado De Lima, Lima, Perú",2,,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-bcrp-computacion-estadistica-ingenieria-informatica-sistemas-mayo-2025-490777.html,2025-05-13 08:00:37,0
